p,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
0.056,17,239,1164,3116,5890,8335,9610,9953,9998,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.057,12,305,1197,3174,6135,8466,9687,9963,9997,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.058,23,286,1232,3418,6216,8640,9735,9969,9998,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.059,20,300,1337,3591,6463,8741,9753,9977,9998,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.06,24,350,1393,3727,6626,8919,9788,9984,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.061,29,339,1440,3824,6859,9062,9865,9992,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.062,25,342,1628,3945,7044,9151,9857,9989,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.063,25,384,1655,4140,7271,9183,9899,9990,9999,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.064,29,426,1730,4273,7441,9272,9913,9998,9999,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.065,34,403,1808,4562,7464,9447,9940,9997,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.066,31,431,1899,4669,7674,9456,9942,9994,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.067,22,459,1902,4864,7901,9581,9952,9999,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.068,37,463,2042,4952,8036,9635,9957,9998,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.069,32,539,2140,5202,8195,9646,9973,9999,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.07,42,500,2202,5281,8272,9681,9969,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.071,35,630,2327,5629,8456,9746,9983,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.072,33,570,2381,5560,8614,9737,9986,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.073,40,648,2453,5759,8606,9816,9993,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.074,39,584,2766,5994,8735,9834,9995,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
