p,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0,1,1,2,1,4,10,7,12,14,13,17,22,18,33,31,28,47,59,61
0.002,0,1,2,12,14,19,29,39,49,52,65,68,106,101,140,136,147,179,209,231
0.003,0,7,11,17,35,44,41,76,84,122,146,168,211,229,294,292,364,391,494,538
0.004,2,7,17,44,49,67,90,115,177,221,275,298,411,480,515,637,734,805,925,1033
0.005,1,8,24,48,79,118,164,183,289,377,430,571,669,727,924,1046,1214,1372,1511,1662
0.006,4,19,58,75,113,171,211,330,446,544,651,784,990,1102,1292,1476,1794,2037,2288,2554
0.007,7,20,51,107,149,243,313,466,564,741,927,1116,1287,1595,1855,2184,2437,2838,3277,3622
0.008,5,23,71,136,212,343,451,588,793,1014,1283,1501,1811,2128,2524,2934,3325,3850,4404,4880
0.009,6,34,76,181,276,442,566,754,1013,1252,1695,1987,2332,2796,3276,3853,4415,4955,5379,6213
0.01,7,58,108,207,339,523,722,995,1305,1643,2004,2470,2982,3467,4215,4669,5420,6100,6791,7355
0.011,17,63,130,282,401,608,900,1212,1633,2100,2532,3018,3722,4289,4997,5730,6412,7097,7725,8319
0.012,14,76,191,327,531,767,1093,1501,1910,2471,3068,3737,4491,5177,5999,6758,7455,8087,8743,9139
0.013,19,77,179,393,628,916,1326,1730,2273,2874,3583,4392,5185,5996,6858,7559,8275,8830,9301,9590
0.014,19,96,224,447,722,1027,1577,2039,2725,3415,4247,5027,5995,6780,7596,8361,8892,9350,9612,9818
0.015,26,100,264,512,871,1288,1768,2402,3106,4056,4852,5788,6686,7559,8326,8925,9392,9662,9851,9941
0.016,18,137,281,587,980,1434,2040,2720,3594,4500,5511,6458,7493,8215,8894,9353,9677,9851,9944,9978
0.017,21,146,359,705,1060,1641,2369,3097,4067,5070,6075,7081,7994,8724,9309,9629,9831,9930,9980,9994
0.018,34,159,398,757,1226,1866,2612,3475,4567,5598,6786,7716,8481,9107,9580,9802,9927,9968,9991,10000
0.019,37,172,424,819,1428,2184,2984,3987,5132,6209,7227,8209,8973,9505,9748,9906,9974,9989,9997,10000
0.02,46,193,488,925,1539,2335,3293,4365,5511,6682,7846,8708,9267,9684,9896,9968,9990,9997,10000,10000
0.021,40,206,535,1027,1741,2539,3655,4871,6107,7198,8324,9027,9516,9794,9932,9981,9996,9998,10000,10000
0.022,51,262,572,1156,1856,2878,3947,5227,6498,7595,8614,9292,9726,9899,9971,9992,9999,10000,10000,10000
0.023,61,272,672,1263,2089,3142,4290,5708,6976,8091,8971,9545,9829,9945,9985,9999,10000,10000,10000,10000
0.024,64,270,723,1346,2343,3427,4762,6120,7476,8482,9236,9689,9886,9966,9995,9999,9999,10000,10000,10000
0.025,76,336,824,1477,2526,3694,5086,6471,7784,8857,9455,9805,9938,9981,9998,9998,9999,10000,10000,10000
0.026,86,342,875,1690,2730,3996,5461,6844,8176,9027,9612,9880,9960,9992,9997,10000,10000,10000,10000,10000
0.027,66,359,905,1808,2958,4288,5820,7259,8516,9248,9717,9889,9981,9999,10000,10000,10000,10000,10000,10000
0.028,98,384,974,1891,3174,4638,6155,7582,8814,9486,9804,9956,9990,9998,10000,10000,10000,10000,10000,10000
0.029,86,437,1149,2099,3402,4900,6513,7937,9011,9595,9886,9979,9998,9998,10000,10000,10000,10000,10000,10000
0.03,97,477,1173,2196,3650,5211,6890,8195,9229,9730,9907,9984,9997,10000,10000,10000,10000,10000,10000,10000
0.031,102,486,1242,2346,3818,5554,7196,8533,9388,9805,9957,9995,9999,10000,10000,10000,10000,10000,10000,10000
0.032,106,536,1300,2518,4067,5811,7552,8749,9489,9848,9964,9997,9999,10000,10000,10000,10000,10000,10000,10000
0.033,133,551,1418,2762,4375,6149,7741,8961,9625,9919,9986,9998,10000,10000,10000,10000,10000,10000,10000,10000
0.034,132,548,1460,2885,4610,6361,8035,9152,9714,9927,9988,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.035,121,654,1615,3010,4848,6780,8254,9295,9800,9950,9991,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.036,134,624,1662,3266,5130,6922,8498,9425,9837,9969,9998,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.037,148,677,1774,3459,5406,7208,8710,9549,9887,9991,9995,9999,10000,10000,10000,10000,10000,10000,10000,10000
0.038,153,788,1899,3608,5570,7528,8846,9656,9897,9985,9999,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.039,172,757,2077,3861,5838,7696,9037,9704,9939,9994,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.04,158,858,2075,3910,6036,7891,9170,9796,9954,9996,9998,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.041,196,873,2227,4094,6247,8090,9312,9845,9975,9996,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.042,181,938,2319,4298,6399,8308,9407,9879,9982,9999,9999,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.043,198,960,2434,4487,6687,8495,9534,9889,9987,9999,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.044,215,1058,2596,4718,6975,8605,9622,9925,9992,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.045,197,1055,2652,4839,7143,8873,9659,9943,9997,9999,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.046,222,1099,2716,5036,7345,8968,9749,9963,10000,9999,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.047,259,1105,2905,5268,7548,9045,9782,9975,9997,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.048,220,1243,2952,5407,7714,9153,9821,9960,9998,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.049,279,1283,3178,5643,7884,9274,9825,9988,9999,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.05,259,1346,3230,5815,8044,9308,9876,9988,9998,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.051,278,1366,3435,5945,8187,9461,9910,9988,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.052,314,1378,3500,6112,8256,9540,9931,9993,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.053,311,1531,3673,6406,8496,9606,9936,9994,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
